age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
47,technician,married,secondary,no,-9,no,no,cellular,14.0,aug,457,2.0,-1,0,unknown,0
42,housemaid,married,primary,no,83,no,yes,cellular,7.0,aug,184,1.0,-1,0,unknown,0
50,entrepreneur,married,tertiary,no,433,yes,no,cellular,18.0,may,47,4.0,-1,0,unknown,0
37,admin.,married,secondary,no,-107,yes,no,unknown,28.0,may,158,2.0,-1,0,unknown,0
54,blue-collar,married,primary,no,4503,no,no,telephone,21.0,nov,168,3.0,-1,0,unknown,0
40,services,married,secondary,no,51,yes,no,cellular,11.0,may,50,1.0,-1,0,unknown,0
50,services,married,secondary,no,961,no,yes,cellular,14.0,aug,757,4.0,-1,0,unknown,0
57,retired,married,secondary,no,49,yes,yes,cellular,25.0,aug,93,4.0,-1,0,unknown,0
33,technician,married,secondary,no,3470,no,no,cellular,11.0,aug,285,2.0,-1,0,unknown,0
49,technician,married,secondary,no,-147,yes,no,cellular,20.0,apr,390,1.0,-1,0,unknown,0
35,services,married,secondary,no,0,yes,no,cellular,18.0,may,146,2.0,-1,0,unknown,0
28,blue-collar,single,secondary,no,0,yes,no,unknown,28.0,may,386,1.0,-1,0,unknown,0
58,management,married,tertiary,no,172,no,no,cellular,19.0,aug,145,7.0,-1,0,unknown,0
31,admin.,single,secondary,no,-407,no,yes,cellular,7.0,jul,230,1.0,-1,0,unknown,0
36,management,divorced,tertiary,no,649,no,no,cellular,16.0,jul,237,2.0,91,1,failure,0
49,blue-collar,single,primary,no,1040,no,no,cellular,8.0,jul,474,2.0,-1,0,unknown,0
30,unemployed,married,secondary,no,142,yes,no,unknown,20.0,may,350,4.0,-1,0,unknown,0
29,services,single,secondary,no,209,yes,no,cellular,28.0,jul,487,7.0,-1,0,unknown,0
50,management,married,unknown,no,3304,no,no,unknown,5.0,jun,1009,2.0,-1,0,unknown,0
26,student,single,tertiary,no,294,no,no,cellular,5.0,mar,87,1.0,91,2,success,1
27,housemaid,married,secondary,no,4848,yes,yes,telephone,23.0,jul,82,3.0,-1,0,unknown,0
32,blue-collar,single,secondary,no,1670,yes,no,cellular,18.0,may,183,1.0,-1,0,unknown,0
62,unknown,married,secondary,no,367,no,no,telephone,2.0,mar,139,5.0,-1,0,unknown,0
34,blue-collar,single,secondary,no,13683,yes,no,unknown,3.0,jun,115,3.0,-1,0,unknown,0
25,admin.,single,tertiary,no,1420,no,no,cellular,8.0,apr,124,2.0,-1,0,unknown,0
34,management,single,tertiary,no,340,yes,no,unknown,3.0,jun,633,28.0,-1,0,unknown,0
44,technician,single,secondary,no,1679,no,no,telephone,20.0,oct,718,1.0,-1,0,unknown,1
38,management,married,tertiary,no,1198,yes,no,cellular,2.0,feb,63,1.0,-1,0,unknown,0
57,admin.,married,secondary,no,169,no,no,cellular,14.0,aug,180,1.0,106,2,failure,0
36,self-employed,married,tertiary,no,506,no,no,cellular,25.0,aug,47,1.0,120,1,failure,0
41,entrepreneur,married,secondary,no,1249,yes,no,cellular,9.0,jul,391,1.0,-1,0,unknown,0
36,management,single,tertiary,no,678,no,yes,unknown,4.0,jul,85,3.0,-1,0,unknown,0
27,management,single,tertiary,no,212,yes,no,cellular,15.0,may,373,1.0,-1,0,unknown,0
37,technician,divorced,secondary,no,23,no,no,cellular,20.0,aug,289,2.0,-1,0,unknown,0
47,management,single,tertiary,no,4402,no,no,telephone,10.0,dec,805,1.0,190,1,other,1
31,services,divorced,primary,no,459,yes,no,cellular,7.0,may,623,1.0,293,1,success,1
39,self-employed,married,secondary,no,4722,yes,no,unknown,17.0,jun,483,1.0,-1,0,unknown,0
35,admin.,divorced,tertiary,no,1555,yes,no,unknown,9.0,may,26,2.0,-1,0,unknown,0
40,blue-collar,married,secondary,no,61,yes,no,unknown,7.0,may,112,3.0,-1,0,unknown,0
38,management,single,tertiary,no,0,yes,no,cellular,17.0,nov,213,2.0,-1,0,unknown,0
31,technician,married,secondary,no,3706,yes,no,cellular,20.0,nov,129,1.0,-1,0,unknown,0
36,blue-collar,married,primary,no,1177,no,no,cellular,15.0,apr,330,1.0,311,4,success,1
53,management,married,primary,no,2096,no,no,unknown,9.0,jun,104,1.0,-1,0,unknown,0
59,blue-collar,married,primary,no,748,no,no,unknown,29.0,may,184,1.0,-1,0,unknown,0
29,management,single,tertiary,no,3357,no,no,cellular,21.0,jul,120,3.0,-1,0,unknown,0
30,admin.,single,secondary,no,3809,yes,no,unknown,3.0,jun,159,4.0,-1,0,unknown,0
52,admin.,married,secondary,no,395,yes,no,unknown,15.0,may,391,3.0,-1,0,unknown,0
55,blue-collar,married,secondary,no,1011,yes,no,cellular,12.0,aug,112,2.0,-1,0,unknown,0
56,blue-collar,married,primary,no,420,yes,no,unknown,9.0,may,76,1.0,-1,0,unknown,0
32,admin.,married,secondary,no,76,yes,no,unknown,21.0,may,189,2.0,-1,0,unknown,0
24,blue-collar,married,secondary,no,0,no,no,unknown,28.0,may,94,1.0,-1,0,unknown,0
51,blue-collar,married,primary,no,844,yes,no,unknown,29.0,may,184,3.0,-1,0,unknown,0
36,management,married,tertiary,no,1318,yes,no,cellular,7.0,aug,100,2.0,-1,0,unknown,0
36,technician,married,tertiary,no,167,yes,no,cellular,28.0,jan,57,1.0,-1,0,unknown,0
42,management,married,tertiary,no,2187,yes,no,cellular,17.0,nov,525,3.0,-1,0,unknown,1
49,admin.,married,secondary,no,14440,yes,no,cellular,21.0,nov,60,1.0,-1,0,unknown,0
48,management,married,secondary,no,2294,yes,no,unknown,26.0,may,251,11.0,-1,0,unknown,0
36,management,married,secondary,no,80,yes,no,unknown,30.0,may,251,3.0,-1,0,unknown,0
48,management,married,primary,no,2537,no,no,cellular,26.0,aug,219,6.0,-1,0,unknown,0
30,technician,married,tertiary,no,569,no,no,cellular,27.0,aug,976,12.0,-1,0,unknown,1
27,management,single,tertiary,yes,0,no,yes,cellular,8.0,jul,46,1.0,-1,0,unknown,0
38,entrepreneur,married,tertiary,no,0,yes,no,cellular,18.0,nov,185,3.0,-1,0,unknown,0
36,technician,single,secondary,yes,12,no,no,cellular,12.0,aug,587,2.0,-1,0,unknown,1
45,technician,married,secondary,no,49,no,no,cellular,29.0,jul,65,2.0,-1,0,unknown,0
44,housemaid,married,tertiary,no,460,no,no,unknown,17.0,jun,491,1.0,-1,0,unknown,0
42,technician,married,secondary,no,613,yes,no,cellular,11.0,may,432,2.0,-1,0,unknown,0
37,entrepreneur,married,tertiary,no,7944,no,no,cellular,21.0,nov,102,1.0,-1,0,unknown,0
48,blue-collar,married,secondary,no,1143,yes,no,cellular,17.0,apr,264,1.0,317,1,failure,0
57,retired,married,primary,no,-464,yes,no,cellular,4.0,feb,75,1.0,190,6,failure,0
44,services,married,secondary,no,1989,yes,yes,cellular,20.0,apr,106,2.0,-1,0,unknown,0
48,technician,married,secondary,no,17,yes,yes,cellular,17.0,nov,81,1.0,-1,0,unknown,0
56,retired,married,primary,no,-1,no,no,cellular,27.0,aug,89,23.0,-1,0,unknown,0
37,management,married,tertiary,no,1698,yes,no,unknown,6.0,jun,95,2.0,-1,0,unknown,0
47,blue-collar,married,secondary,no,5306,yes,no,unknown,15.0,may,322,1.0,-1,0,unknown,0
54,housemaid,married,unknown,no,0,no,no,cellular,14.0,apr,94,5.0,145,3,other,0
51,retired,divorced,secondary,no,1679,no,no,cellular,12.0,aug,417,1.0,365,9,other,1
47,admin.,married,secondary,no,3676,no,no,cellular,18.0,oct,567,1.0,95,3,success,1
25,management,married,tertiary,no,-242,yes,yes,cellular,18.0,may,600,4.0,332,4,other,1
39,services,single,secondary,no,471,no,no,unknown,15.0,oct,5,1.0,-1,0,unknown,0
40,management,married,tertiary,no,8902,yes,no,cellular,14.0,aug,464,5.0,-1,0,unknown,0
38,management,single,tertiary,no,1704,no,no,cellular,1.0,sep,222,1.0,-1,0,unknown,0
34,management,married,tertiary,no,3050,yes,no,cellular,13.0,may,469,1.0,-1,0,unknown,1
53,housemaid,married,primary,no,2581,no,no,cellular,15.0,apr,99,1.0,-1,0,unknown,0
32,services,married,secondary,no,162,yes,no,unknown,14.0,may,297,2.0,-1,0,unknown,0
35,blue-collar,married,secondary,no,243,yes,no,cellular,20.0,apr,41,3.0,-1,0,unknown,0
24,student,single,secondary,no,1847,no,no,cellular,9.0,dec,390,1.0,-1,0,unknown,0
58,blue-collar,married,primary,no,0,yes,no,unknown,29.0,may,535,2.0,-1,0,unknown,0
49,management,married,primary,no,3371,no,no,cellular,11.0,nov,269,2.0,-1,0,unknown,1
45,services,single,secondary,no,1757,yes,no,cellular,20.0,apr,1010,3.0,326,1,other,0
55,management,married,tertiary,no,171,yes,no,cellular,8.0,aug,73,6.0,-1,0,unknown,0
42,entrepreneur,married,tertiary,no,157,yes,yes,unknown,7.0,may,650,1.0,-1,0,unknown,0
28,admin.,married,secondary,no,934,yes,no,unknown,4.0,jul,53,2.0,-1,0,unknown,0
48,blue-collar,married,secondary,no,-19,no,yes,unknown,4.0,jul,270,1.0,-1,0,unknown,0
51,management,single,tertiary,yes,-55,yes,no,cellular,18.0,aug,119,6.0,-1,0,unknown,0
38,housemaid,married,primary,no,21,no,no,cellular,26.0,aug,634,2.0,-1,0,unknown,0
27,blue-collar,single,secondary,no,14,no,no,unknown,14.0,may,72,2.0,-1,0,unknown,0
50,technician,single,secondary,no,246,yes,no,cellular,17.0,nov,270,1.0,123,2,failure,0
44,blue-collar,married,primary,no,887,yes,no,cellular,12.0,may,165,2.0,363,1,failure,0
40,management,married,tertiary,no,51,no,no,cellular,19.0,aug,164,2.0,-1,0,unknown,0
29,services,single,secondary,no,-287,yes,no,cellular,18.0,may,196,1.0,-1,0,unknown,0
34,services,married,secondary,no,0,yes,no,cellular,14.0,jul,78,4.0,-1,0,unknown,0
44,self-employed,single,tertiary,no,2734,yes,no,cellular,12.0,may,897,4.0,-1,0,unknown,1
50,entrepreneur,married,tertiary,no,52,no,no,cellular,31.0,jul,22,8.0,-1,0,unknown,0
34,management,married,tertiary,no,2594,yes,no,cellular,21.0,nov,161,3.0,-1,0,unknown,0
54,retired,divorced,primary,no,22,no,no,unknown,20.0,jun,23,4.0,-1,0,unknown,0
34,technician,married,tertiary,no,1611,yes,no,cellular,11.0,may,490,2.0,-1,0,unknown,0
34,admin.,single,tertiary,no,18,yes,yes,cellular,30.0,apr,359,1.0,-1,0,unknown,1
52,blue-collar,married,primary,no,1331,yes,no,cellular,29.0,jul,213,2.0,-1,0,unknown,0
60,unknown,married,unknown,no,7337,no,no,cellular,4.0,aug,122,1.0,-1,0,unknown,0
39,management,single,secondary,no,835,yes,no,unknown,29.0,may,587,4.0,-1,0,unknown,0
58,retired,married,primary,no,5092,no,no,unknown,11.0,jun,199,6.0,-1,0,unknown,0
41,technician,divorced,secondary,no,52,no,no,cellular,20.0,aug,261,2.0,-1,0,unknown,0
48,technician,married,secondary,no,10655,no,no,telephone,31.0,jul,5,3.0,-1,0,unknown,0
58,management,married,tertiary,no,1831,no,no,cellular,17.0,nov,1531,1.0,-1,0,unknown,0
40,self-employed,married,primary,no,92,yes,no,unknown,13.0,may,92,1.0,-1,0,unknown,0
48,management,married,tertiary,no,586,yes,yes,cellular,6.0,may,179,2.0,-1,0,unknown,0
52,blue-collar,divorced,primary,no,1758,yes,no,unknown,15.0,may,41,1.0,-1,0,unknown,0
50,self-employed,married,secondary,no,2061,yes,yes,cellular,29.0,jan,197,2.0,244,3,failure,0
25,technician,single,secondary,no,959,no,no,cellular,9.0,jul,144,5.0,-1,0,unknown,0
54,retired,married,primary,no,208,no,no,unknown,12.0,may,255,1.0,-1,0,unknown,0
34,services,married,secondary,no,-315,yes,no,unknown,8.0,may,56,2.0,-1,0,unknown,0
48,management,married,tertiary,yes,-13,yes,no,cellular,15.0,may,20,6.0,291,2,other,0
37,admin.,married,tertiary,no,801,no,no,cellular,11.0,aug,331,7.0,-1,0,unknown,0
66,retired,married,tertiary,no,1948,no,no,cellular,28.0,jan,216,1.0,91,4,success,1
32,management,single,tertiary,no,751,yes,no,unknown,8.0,may,64,1.0,-1,0,unknown,0
45,blue-collar,married,secondary,no,784,yes,yes,unknown,3.0,jun,34,1.0,-1,0,unknown,0
43,blue-collar,single,secondary,no,24,no,no,cellular,12.0,may,68,1.0,363,1,failure,0
41,management,married,tertiary,no,72,yes,no,unknown,7.0,may,764,3.0,-1,0,unknown,0
40,technician,divorced,tertiary,no,1871,yes,no,cellular,17.0,nov,64,1.0,-1,0,unknown,0
44,services,single,secondary,no,1378,yes,no,unknown,8.0,may,257,2.0,-1,0,unknown,0
43,blue-collar,married,primary,no,188,yes,no,cellular,12.0,may,58,3.0,347,5,failure,0
30,unknown,single,tertiary,no,6836,no,no,cellular,27.0,feb,30,3.0,-1,0,unknown,0
32,services,married,secondary,no,61,yes,no,cellular,8.0,jul,529,5.0,-1,0,unknown,0
57,admin.,married,secondary,no,-967,yes,no,telephone,15.0,may,8,7.0,-1,0,unknown,0
31,blue-collar,single,tertiary,no,462,yes,yes,unknown,19.0,may,147,1.0,-1,0,unknown,0
49,unknown,married,secondary,no,0,no,no,cellular,28.0,aug,173,2.0,-1,0,unknown,0
31,admin.,single,secondary,no,5527,yes,no,unknown,21.0,may,132,1.0,-1,0,unknown,0
41,admin.,married,tertiary,no,1287,no,no,unknown,16.0,jun,286,1.0,-1,0,unknown,0
44,management,married,tertiary,no,17361,no,no,unknown,18.0,jun,476,1.0,-1,0,unknown,0
54,entrepreneur,married,unknown,no,1956,no,no,cellular,19.0,nov,221,5.0,-1,0,unknown,0
37,blue-collar,divorced,secondary,no,0,yes,no,cellular,21.0,apr,146,4.0,-1,0,unknown,1
34,management,married,secondary,no,-294,yes,no,unknown,27.0,may,532,2.0,-1,0,unknown,0
43,technician,married,secondary,no,275,no,no,cellular,25.0,aug,69,6.0,-1,0,unknown,0
44,management,married,tertiary,no,724,yes,no,cellular,17.0,nov,157,2.0,172,1,failure,0
44,services,married,secondary,no,27,no,no,cellular,25.0,may,485,1.0,-1,0,unknown,0
53,admin.,divorced,secondary,no,26,yes,no,cellular,7.0,may,56,1.0,359,1,failure,0
36,technician,married,secondary,no,191,no,no,cellular,31.0,aug,69,1.0,-1,0,unknown,0
58,technician,divorced,secondary,no,-123,no,no,cellular,5.0,aug,131,2.0,-1,0,unknown,0
26,student,single,secondary,no,-147,no,no,unknown,4.0,jun,95,2.0,-1,0,unknown,0
34,technician,single,secondary,no,179,no,no,cellular,19.0,aug,294,3.0,-1,0,unknown,0
55,blue-collar,married,primary,no,1086,yes,no,cellular,6.0,may,146,1.0,272,2,failure,0
55,blue-collar,married,secondary,no,471,yes,no,unknown,30.0,may,58,2.0,-1,0,unknown,0
34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28.0,may,249,2.0,-1,0,unknown,0
41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,20.0,jun,10,8.0,-1,0,unknown,0
38,housemaid,divorced,secondary,no,70,no,no,cellular,27.0,oct,255,3.0,148,1,success,1
28,blue-collar,single,secondary,no,2700,no,no,cellular,3.0,feb,337,4.0,-1,0,unknown,0
41,technician,married,secondary,no,1602,yes,no,cellular,2.0,jun,142,1.0,-1,0,unknown,0
30,admin.,married,tertiary,no,0,yes,no,cellular,24.0,jul,209,2.0,-1,0,unknown,0
39,technician,married,unknown,no,839,no,no,unknown,30.0,may,825,2.0,-1,0,unknown,0
41,admin.,married,secondary,no,21515,yes,no,unknown,5.0,jun,87,1.0,-1,0,unknown,0
36,technician,married,secondary,no,5902,yes,no,unknown,23.0,may,219,4.0,-1,0,unknown,0
37,management,married,tertiary,no,547,yes,yes,unknown,21.0,may,143,1.0,-1,0,unknown,0
59,self-employed,married,tertiary,no,3800,no,yes,cellular,9.0,jul,70,1.0,-1,0,unknown,0
26,technician,single,secondary,no,261,yes,no,unknown,27.0,may,371,2.0,-1,0,unknown,0
43,technician,married,secondary,no,0,yes,yes,cellular,4.0,feb,539,8.0,204,5,failure,0
42,management,married,secondary,yes,-34,no,no,cellular,5.0,feb,176,1.0,-1,0,unknown,0
46,blue-collar,married,unknown,no,9328,yes,no,cellular,5.0,may,725,3.0,-1,0,unknown,1
31,admin.,married,secondary,no,5,yes,yes,cellular,16.0,jul,101,7.0,-1,0,unknown,0
43,unemployed,married,secondary,no,3529,no,no,cellular,5.0,feb,169,2.0,-1,0,unknown,0
48,blue-collar,single,tertiary,no,2330,yes,no,unknown,4.0,jun,15,1.0,-1,0,unknown,0
41,blue-collar,married,secondary,no,1334,yes,no,cellular,20.0,apr,234,5.0,-1,0,unknown,0
32,self-employed,married,tertiary,no,3601,no,no,cellular,22.0,aug,171,15.0,-1,0,unknown,0
45,technician,married,tertiary,no,265,no,no,cellular,28.0,aug,14,3.0,-1,0,unknown,0
52,admin.,single,unknown,no,2227,no,no,cellular,24.0,feb,242,2.0,-1,0,unknown,1
37,self-employed,married,secondary,no,487,no,yes,cellular,27.0,aug,155,15.0,-1,0,unknown,0
38,blue-collar,divorced,secondary,no,0,yes,no,cellular,11.0,may,580,1.0,173,1,failure,0
36,services,single,secondary,no,174,yes,no,unknown,7.0,may,223,2.0,-1,0,unknown,0
58,retired,married,secondary,no,14412,no,no,cellular,18.0,nov,297,1.0,-1,0,unknown,0
37,management,married,tertiary,no,3288,no,no,cellular,8.0,aug,124,2.0,-1,0,unknown,0
30,technician,single,secondary,no,57,no,no,cellular,2.0,feb,465,2.0,-1,0,unknown,0
47,technician,married,secondary,no,2246,yes,no,cellular,10.0,jul,330,1.0,-1,0,unknown,0
40,technician,married,secondary,no,4441,yes,no,cellular,20.0,nov,153,2.0,183,2,failure,0
42,management,divorced,tertiary,no,0,no,no,unknown,19.0,may,131,2.0,-1,0,unknown,0
71,unknown,married,tertiary,no,353,no,no,cellular,27.0,jan,208,1.0,93,2,failure,0
54,blue-collar,married,secondary,no,448,yes,yes,cellular,5.0,aug,98,1.0,-1,0,unknown,0
53,entrepreneur,married,primary,no,27,yes,no,telephone,10.0,sep,230,3.0,-1,0,unknown,1
33,blue-collar,divorced,secondary,no,474,no,no,cellular,22.0,jul,400,2.0,-1,0,unknown,0
30,technician,single,tertiary,no,1185,yes,no,cellular,30.0,apr,284,1.0,339,1,failure,0
39,services,divorced,secondary,no,282,yes,no,cellular,17.0,jul,243,1.0,-1,0,unknown,0
32,blue-collar,married,secondary,no,2,yes,no,cellular,15.0,may,16,9.0,309,1,failure,0
34,technician,single,secondary,no,60,no,no,cellular,7.0,aug,274,2.0,-1,0,unknown,0
39,self-employed,single,tertiary,no,3972,no,no,cellular,30.0,jul,122,3.0,-1,0,unknown,0
75,retired,married,secondary,no,26452,no,no,telephone,15.0,jul,219,2.0,-1,0,unknown,0
33,admin.,divorced,secondary,no,818,yes,yes,cellular,16.0,apr,301,3.0,-1,0,unknown,0
40,services,married,secondary,no,9374,yes,no,cellular,21.0,nov,7,8.0,185,1,failure,0
37,technician,married,unknown,no,47,no,no,unknown,19.0,jun,374,3.0,-1,0,unknown,0
69,retired,married,primary,no,279,no,no,telephone,12.0,aug,26,1.0,-1,0,unknown,0
52,unemployed,married,primary,no,20,yes,no,telephone,28.0,jan,172,1.0,-1,0,unknown,0
31,admin.,divorced,secondary,no,360,no,no,cellular,15.0,may,332,1.0,297,2,other,0
28,technician,single,secondary,no,1532,no,no,cellular,22.0,may,253,1.0,107,5,failure,0
29,management,single,tertiary,no,1673,no,no,cellular,16.0,aug,200,2.0,159,3,other,0
46,services,married,secondary,no,2420,no,no,cellular,19.0,nov,405,2.0,-1,0,unknown,0
28,blue-collar,married,secondary,no,100,yes,yes,unknown,27.0,may,132,2.0,-1,0,unknown,0
41,admin.,married,secondary,no,0,no,no,unknown,20.0,jun,89,1.0,-1,0,unknown,0
42,technician,divorced,secondary,no,1533,no,yes,cellular,5.0,aug,86,1.0,-1,0,unknown,0
34,admin.,single,secondary,no,296,no,no,cellular,7.0,jul,147,4.0,-1,0,unknown,0
28,blue-collar,married,secondary,no,2788,yes,no,unknown,6.0,jun,369,2.0,-1,0,unknown,1
43,management,single,secondary,no,109,yes,no,unknown,27.0,may,64,3.0,-1,0,unknown,0
32,technician,married,secondary,no,485,no,no,cellular,26.0,aug,98,14.0,-1,0,unknown,0
33,technician,single,tertiary,no,125,no,no,telephone,29.0,aug,66,2.0,-1,0,unknown,0
70,retired,married,secondary,no,616,no,no,cellular,27.0,apr,149,2.0,182,1,failure,0
36,services,married,secondary,no,3064,yes,no,telephone,26.0,aug,240,3.0,107,4,failure,0
53,technician,married,secondary,no,206,no,no,cellular,26.0,aug,87,6.0,-1,0,unknown,0
30,blue-collar,single,secondary,no,6900,no,no,cellular,21.0,nov,816,1.0,-1,0,unknown,0
45,services,divorced,secondary,no,-179,no,no,unknown,3.0,jul,155,2.0,-1,0,unknown,0
31,services,single,secondary,no,481,yes,no,cellular,20.0,nov,106,2.0,183,2,failure,0
28,admin.,married,secondary,no,12,yes,no,cellular,30.0,jan,73,3.0,256,3,other,0
45,blue-collar,married,primary,no,0,no,no,unknown,23.0,may,574,5.0,-1,0,unknown,0
51,management,married,tertiary,no,176,yes,yes,unknown,1.0,jun,8,1.0,687,2,failure,0
53,management,married,primary,no,4086,no,no,unknown,20.0,jun,14,3.0,-1,0,unknown,0
40,technician,married,secondary,no,257,yes,no,unknown,16.0,may,731,4.0,-1,0,unknown,0
53,blue-collar,married,primary,no,53,yes,no,cellular,7.0,apr,208,1.0,140,1,failure,0
31,blue-collar,divorced,secondary,no,6,yes,no,cellular,29.0,jan,821,1.0,-1,0,unknown,0
30,management,married,tertiary,no,562,no,no,cellular,21.0,aug,137,4.0,-1,0,unknown,0
53,entrepreneur,married,secondary,no,-118,yes,no,unknown,9.0,may,101,3.0,-1,0,unknown,0
40,blue-collar,married,primary,no,2805,yes,no,cellular,14.0,may,173,6.0,353,23,failure,0
26,management,single,secondary,no,565,yes,no,unknown,6.0,jun,582,11.0,-1,0,unknown,0
47,blue-collar,married,secondary,no,0,yes,no,cellular,21.0,jul,676,1.0,-1,0,unknown,0
51,management,married,tertiary,no,1612,no,no,cellular,16.0,mar,384,1.0,182,5,failure,0
45,unemployed,married,primary,no,180,yes,yes,unknown,27.0,may,62,2.0,-1,0,unknown,0
35,management,married,tertiary,no,0,yes,no,cellular,21.0,jul,295,3.0,-1,0,unknown,0
36,management,single,tertiary,no,876,yes,no,unknown,23.0,may,241,2.0,-1,0,unknown,0
57,admin.,married,secondary,no,2137,no,no,telephone,8.0,jul,132,7.0,-1,0,unknown,0
42,blue-collar,married,primary,no,260,yes,no,telephone,31.0,jul,175,2.0,-1,0,unknown,0
32,blue-collar,married,secondary,yes,-53,yes,no,cellular,16.0,apr,648,1.0,272,1,other,1
30,management,married,tertiary,no,944,no,no,cellular,29.0,oct,251,2.0,-1,0,unknown,1
36,technician,married,secondary,no,2394,no,no,cellular,14.0,aug,184,2.0,-1,0,unknown,0
43,technician,married,secondary,no,297,yes,no,cellular,14.0,oct,119,3.0,-1,0,unknown,0
